Tweet ID,Date Created,Tweet,Favorite Count,Retweets,Language,User ID,User Name,User Twitter Handle,Follower Count,Friend Count,Location,Verified 
1120628334432608256,2019-04-23 09:59:49,"Paul Krugman, of the Fake News New York Times, has lost all credibility, as has the Times itself, with his false and highly inaccurate writings on me. He is obsessed with hatred, just as others are obsessed with how stupid he is. He said Market would crash, Only Record Highs!",82556,19873,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1120524241752023040,2019-04-23 03:06:12,RT @realDonaldTrump: PRESIDENTIAL HARASSMENT! https://t.co/G3f6QBNSMa,0,26176,in,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1120524027146194946,2019-04-23 03:05:21,RT @realDonaldTrump: Thank you @MarkLevinShow! #MAGA https://t.co/kff84hFgKP,0,23342,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1120477290650116102,2019-04-22 23:59:38,"RT @MarshaBlackburn: Here’s what #TaxReform has brought to our country: 
✅3.2 million new jobs
✅A bigger paycheck for ~90% of taxpayers
✅Lo…",0,9687,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1120477123561521152,2019-04-22 23:58:58,"RT @SenKevinCramer: Created under the Tax Cuts and Jobs Act, Opportunity Zones help lift low income Americans out of poverty by encouraging…",0,6065,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1120476999716429824,2019-04-22 23:58:28,"RT @SenCapito: Last year, @SenatorTimScott and I toured #OpportunityZones in Huntington and saw the incredible potential in these designate…",0,4163,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1120476671507881984,2019-04-22 23:57:10,"RT @GOP: “In the heartland, they want legislating, not investigating.” -@kayleighmcenany https://t.co/g6GNhJQGFS",0,8028,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1120476356444327937,2019-04-22 23:55:55,RT @FLOTUS: Another wonderful Easter Egg roll!  @POTUS and I enjoyed meeting everyone!  Thank you to the many volunteers and vendors who wo…,0,11809,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1120476318200737792,2019-04-22 23:55:46,"RT @WhiteHouse: The 2019 Easter Egg Roll is almost here! 

President @realDonaldTrump and @FLOTUS will welcome guests to the White House fo…",0,7309,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1120473747008442368,2019-04-22 23:45:33,"RT @replouiegohmert: What I have accumulated here is absolutely shocking upon the realization that #Mueller's disreputable, twisted history…",0,19523,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1120473592637153280,2019-04-22 23:44:56,RT @RepMarkMeadows: Absolutely devastating to see the news out of Sri Lanka this morning. These were Christians targeted simply for practic…,0,8062,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1120473490430287878,2019-04-22 23:44:32,"RT @RepMarkMeadows: Think about this: we had a President under a constant 2 year investigation for a fabricated collusion conspiracy, and y…",0,17728,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1120473290374615041,2019-04-22 23:43:44,"RT @Jim_Jordan: “Rep. Jim Jordan on plans to investigate the origins of the Russia collusion investigation”

https://t.co/4TraSR2jaM",0,11693,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1120473215858552836,2019-04-22 23:43:26,RT @Jim_Jordan: Dems holding a conference call today to discuss their next moves now that Mueller announced no collusion and no obstruction…,0,18454,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1120473115480469506,2019-04-22 23:43:02,RT @GOPoversight: Days since @RepCummings promised accountability for #MichaelCohen’s lies: 54 https://t.co/no25hstV69,0,5362,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1120472107819970560,2019-04-22 23:39:02,RT @DevinNunes: Carter Page: Mueller Report Shows He's Mr. Clean | National Review  https://t.co/ArJwbs3izo,0,9213,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1120471960193052672,2019-04-22 23:38:27,RT @DevinNunes: Victor Davis Hanson: Mueller Probe Could Backfire on Those Who Fabricated Russia-Collusion Narrative - YouTube https://t.co…,0,11495,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1120471906807894017,2019-04-22 23:38:14,"RT @DevinNunes: Byron York: For some Dems, breaking up with dossier is hard to do ⁦@ByronYork⁩  https://t.co/aVdNgcGv4m",0,7346,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1120471716369661952,2019-04-22 23:37:29,"RT @TomFitton: COUP: @RealDonaldTrump was right -- Mueller witchhunt part of #Spygate abuse begun by Obama DOJ/FBI, working with Hillary Cl…",0,8323,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1120471626095779843,2019-04-22 23:37:07,"RT @TomFitton: COUP UPDATE: Who needs to be investigated on #Spygate and other abuses targeting @RealDonaldTrump? Partial list:

Obama

Bid…",0,24725,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1120471012636803072,2019-04-22 23:34:41,RT @drudgefeed: Woodward: Investigate FBICIA Handling of 'Garbage' Dossier... https://t.co/Py5AwZpRfy,0,7327,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1120470760789893120,2019-04-22 23:33:41,"RT @TomFitton: UNPRECEDENTED Spying Campaign on @RealDonaldTrump: DOJ/FBI/NSA/CIA/State -- ""all hands on deck"" in Obama administration's go…",0,8422,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1120470593378430976,2019-04-22 23:33:01,RT @TomFitton: President @realDonaldTrump Should File a Criminal Complaint with DOJ over Illicit Targeting - @JudicialWatch https://t.co/oR…,0,7872,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1120470548327424001,2019-04-22 23:32:50,RT @TomFitton: Mueller report full of gossip targeting @realDonaldTrump. https://t.co/lPEroontdg,0,5366,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1120470320350212096,2019-04-22 23:31:56,RT @TomFitton: COUP Update: Mueller Report vindicates @RealDonaldTrump even as it tries to smear him PLUS new @JudicialWatch lawsuits on FB…,0,6032,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1120469944133672960,2019-04-22 23:30:26,"RT @GOPChairwoman: Joe Biden has been losing presidential elections since the 1980s. 
 
2020 will be no different.
 
Biden will have to ans…",0,7966,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1120469383703343105,2019-04-22 23:28:13,RT @MariaBartiromo: Rep. Ratcliffe: Mueller report proves Donald Trump was telling the truth about collusion https://t.co/dD5kCNBwKl  @Sund…,0,5276,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1120440967247663111,2019-04-22 21:35:18,PRESIDENTIAL HARASSMENT! https://t.co/G3f6QBNSMa,82941,26176,in,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1120439873226399751,2019-04-22 21:30:57,This should NEVER happen to another President AGAIN! https://t.co/9fnYIzjKQX,65993,19133,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1120428611364970496,2019-04-22 20:46:12,Just spoke to @LouDobbs. Will be doing a very interesting show tonight at 7:00 P.M. Eastern on @FoxBusiness!,39086,9486,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1120412452766801922,2019-04-22 19:41:59,"Today, @FLOTUS Melania and I are honored to host the 2019 @WhiteHouse Easter Egg Roll! https://t.co/dKxSefCl7H",62853,11974,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1120409894799253504,2019-04-22 19:31:49,"Isn’t it amazing that the people who were closest to me, by far, and knew the Campaign better than anyone, were never even called to testify before Mueller. The reason is that the 18 Angry Democrats knew they would all say ‘NO COLLUSION’ and only very good things!",89635,21738,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1120402937782636547,2019-04-22 19:04:11,"“A very exculpatory section of the Mueller Report: NO CONSPIRACY, COORDINATION or COLLUSION with the Trump Campaign and the Russians. You can’t be more clear than that!” @GreggJarrett https://t.co/bcFCtD0DRP",40856,11531,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1120401713675014144,2019-04-22 18:59:19,“The Obama Administration did not do itself proud in this.” @ByronYork https://t.co/6IDI1vEqFV,44417,12476,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1120393189624569856,2019-04-22 18:25:26,SOUTHERN BORDER CRISIS! @LouDobbs https://t.co/2w3Qt9p8ER,40666,12572,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1120388545506619395,2019-04-22 18:06:59,"Spoke to the Prime Minister of Italy, Giuseppe Conte, mostly concerning Immigration, Taxes, Trade, and the Economy of both of our countries. Very good call!",72168,13586,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1120388061202976768,2019-04-22 18:05:04,Spoke to Prime Minister Ranil Wickremesinghe of Sri Lanka this morning to inform him that the United States stands by him and his country in the fight against terrorism. Also expressed condolences on behalf of myself and the People of the United States!,101106,19474,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1120371278039474177,2019-04-22 16:58:22,RT @realDonaldTrump: How do you impeach a Republican President for a crime that was committed by the Democrats? MAKE AMERICA GREAT AGAIN!,0,63445,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1120360773807693826,2019-04-22 16:16:38,"My friend Herman Cain, a truly wonderful man, has asked me not to nominate him for a seat on the Federal Reserve Board. I will respect his wishes. Herman is a great American who truly loves our Country!",125937,21135,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1120331020266549249,2019-04-22 14:18:24,Congratulations! https://t.co/1qWbGqCCyj,135672,31186,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1120329282893557760,2019-04-22 14:11:30,Thank you @MarkLevinShow! #MAGA https://t.co/kff84hFgKP,73003,23342,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1120323291443539969,2019-04-22 13:47:41,"Only high crimes and misdemeanors can lead to impeachment. There were no crimes by me (No Collusion, No Obstruction), so you can’t impeach. It was the Democrats that committed the crimes, not your Republican President! Tables are finally turning on the Witch Hunt!",130944,33388,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1120320642686038016,2019-04-22 13:37:10,Saudi Arabia and others in OPEC will more than make up the Oil Flow difference in our now Full Sanctions on Iranian Oil. Iran is being given VERY BAD advice by @JohnKerry and people who helped him lead the U.S. into the very bad Iran Nuclear Deal. Big violation of Logan Act?,76822,23315,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1120309471392169984,2019-04-22 12:52:46,So true - thanks @SteveHiltonx @NextRevFNC! https://t.co/2UK8RgzRQL,53644,17148,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1120093671356022785,2019-04-21 22:35:16,How do you impeach a Republican President for a crime that was committed by the Democrats? MAKE AMERICA GREAT AGAIN!,270003,63445,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1119969946002440198,2019-04-21 14:23:37,Can you believe that I had to go through the worst and most corrupt political Witch Hunt in the history of the United States (No Collusion) when it was the “other side” that illegally created the diversionary &amp; criminal event and even spied on my campaign? Disgraceful!,188348,41561,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1119962857347735552,2019-04-21 13:55:27,Jobless claims in the United States have reached their lowest (BEST) level in over 50 years!,114889,22769,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1119946842148622336,2019-04-21 12:51:49,"Despite No Collusion, No Obstruction, The Radical Left Democrats do not want to go on to Legislate for the good of the people, but only to Investigate and waste time. This is costing our Country greatly, and will cost the Dems big time in 2020!",92168,21736,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1119943293297623040,2019-04-21 12:37:43,The Trump Haters and Angry Democrats who wrote the Mueller Report were devastated by the No Collusion finding! Nothing but a total “hit job” which should never have been allowed to start in the first place!,101868,21779,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1119928890162601984,2019-04-21 11:40:29,"Do you believe this? The New York Times Op-Ed: MEDIA AND DEMOCRATS OWE TRUMP AN APOLOGY. Well, they got that one right!",144174,30786,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1119923840161857536,2019-04-21 11:20:25,"138 people have been killed in Sri Lanka, with more that 600 badly injured, in a terrorist attack on churches and hotels. The United States offers heartfelt condolences to the great people of Sri Lanka. We stand ready to help!",143903,31729,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1119919713600114688,2019-04-21 11:04:01,"Happy Easter! I have never been happier or more content because your Country is doing so well, with an Economy that is the talk of the World and may be stronger than it has ever been before. Have a great day!",229045,38350,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1119813331458633728,2019-04-21 04:01:18,RT @ByronYork: Lotta stuff in the report. From @SecretsBedard: Kushner cleared of seeking Russian money to pay real estate debt. https://t.…,0,9276,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1119800605134991360,2019-04-21 03:10:43,RT @seanhannity: Prior Reporting Confirmed That Some FBI Agents Were FED UP With Comey https://t.co/xKVZMVnOQI,0,13221,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1119781053932232705,2019-04-21 01:53:02,Thank you @JesseBWatters and @DBongino! https://t.co/aGH4GBzhqh,87293,22941,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1119778923691368448,2019-04-21 01:44:34,https://t.co/xiMQFztJlV,71159,20415,und,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1119746509170515969,2019-04-20 23:35:46,"RT @RepDougCollins: This is ridiculous. AG Barr gives Democrats unprecedented accommodations, and they refuse them hours after Chairman Nad…",0,16159,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1119746080684507136,2019-04-20 23:34:04,Good night of television! 8:00 PM @WattersWorld  9:00 PM @JudgeJeanine with interview of @RudyGiuliani followed by Greg G. Honest commentary is always nice!,69396,14377,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1119743164661882882,2019-04-20 23:22:28,RT @LouDobbs: #DrainTheSwamp - @GreggJarrett: No one takes anything Schiff says seriously because he lost all credibility. For 2 years he c…,0,12628,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1119742646631784450,2019-04-20 23:20:25,"RT @MariaBartiromo: Tomorrow #EXCLUSIVE @SundayFutures @FoxNews #BreakingNews 10am et @LindseyGrahamSC 
@RepDougCollins
@RepCartwright
@Rep…",0,4458,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1119742577367027713,2019-04-20 23:20:08,"RT @MariaBartiromo: Happening now: @LindseyGrahamSC ""we are working on a package to change the immigration laws &amp; asylum laws. We will intr…",0,16498,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1119738237218631680,2019-04-20 23:02:54,"Check out @MarkLevinShow: Life, Liberty &amp; Levin on @FoxNews now (7pm)!",42051,8451,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1119724814258843648,2019-04-20 22:09:33,"If @MittRomney spent the same energy fighting Barack Obama as he does fighting Donald Trump, he could have won the race (maybe)! https://t.co/p5imhMJqS1",129831,30694,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1119721221208313856,2019-04-20 21:55:17,RT @marklevinshow: My appearance on Fox &amp; Friends this morning https://t.co/d8qrERYmeD,0,11756,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1119719409860382727,2019-04-20 21:48:05,"RT @DanScavino: I am with the President at the Southern White House, I have never seen him happier!",0,13689,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1119718924105416711,2019-04-20 21:46:09,https://t.co/bCvpOGCD4t,82575,21422,und,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1119660169967931394,2019-04-20 17:52:41,"RT @IvankaTrump: Wonderful and productive visit to Côte d'Ivoire! #WGDP! 
🎥: https://t.co/zzEsYYOyUp",0,9164,fr,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1119660126158381056,2019-04-20 17:52:31,RT @IvankaTrump: Thank you for an incredible trip Ethiopia! 🇺🇸🇪🇹 https://t.co/lqE2XLQ25I,0,8957,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1119629941677547520,2019-04-20 15:52:34,https://t.co/yoWCQLuxbD,116650,36345,und,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1119575361522737152,2019-04-20 12:15:41,The end result of the greatest Witch Hunt in U.S. political history is No Collusion with Russia (and No Obstruction). Pretty Amazing!,123702,24856,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1119572078175367168,2019-04-20 12:02:38,The Fake News Media is doing everything possible to stir up and anger the pols and as many people as possible seldom mentioning the fact that the Mueller Report had as its principle conclusion the fact that there was NO COLLUSION WITH RUSSIA. The Russia Hoax is dead!,88160,21022,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1119569774286135297,2019-04-20 11:53:29,"Despite the fact that the Mueller Report should not have been authorized in the first place &amp; was written as nastily as possible by 13 (18) Angry Democrats who were true Trump Haters, including highly conflicted Bob Mueller himself, the end result is No Collusion, No Obstruction!",108751,25474,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1119377807497363456,2019-04-19 23:10:40,"Wishing a Happy Passover to all those celebrating in America, Israel, and around the world! https://t.co/h3wgLZ4mxS",110744,21282,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1119372874442108928,2019-04-19 22:51:04,“TRUMP HAS BEEN TOTALLY VINDICATED” https://t.co/ZjmmVD1T4z,84567,18565,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1119371652884647936,2019-04-19 22:46:13,RT @seanhannity: Mueller’s Final Report ‘Completely Vindicates’ President Trump 👇 https://t.co/t97JxHWdji,0,14569,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1119371441672032256,2019-04-19 22:45:23,RT @marklevinshow: More on the phony collusion scam https://t.co/pYwRe1ojNI,0,11851,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1119356164343500801,2019-04-19 21:44:40,"RT @RepMattGaetz: “You have guys that come through here that do this for a living…they bring groups across, they bring drugs across.”

Sher…",0,13303,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1119355706078105604,2019-04-19 21:42:51,RT @TeamCavuto: .@RepMarkMeadows It's a good day for America and it's a good day for the President https://t.co/z2mpJu2JWJ,0,9963,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1119355283585761282,2019-04-19 21:41:10,Time for Democrats to accept reality https://t.co/3SyAnkSVlX,79340,19836,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1119352637290315777,2019-04-19 21:30:39,RT @ScottFantasy: @jdawsey1 This is why nobody but the @DNC circle jerk takes this seriously anymore.  That front page is a disgrace but in…,0,8626,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1119350750096785409,2019-04-19 21:23:10,"The Washington Post and New York Times are, in my opinion, two of the most dishonest media outlets around. Truly, the Enemy of the People! https://t.co/AG3vccsJvg",75616,20472,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1119348583143301120,2019-04-19 21:14:33,"RT @JudicialWatch: JWPrez @TomFitton  Mueller Report Confirms Russia Hoax, NEW Deep State Lawsuit, John Kerry Colluding w/ Iran? https://t.…",0,9931,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1119341792460247040,2019-04-19 20:47:34,"....big, fat, waste of time, energy and money - $30,000,000 to be exact. It is now finally time to turn the tables and bring justice to some very sick and dangerous people who have committed very serious crimes, perhaps even Spying or Treason. This should never happen again!",179701,41469,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1119211274712375297,2019-04-19 12:08:56,"...agreed to testify, it was not necessary for me to respond to statements made in the “Report” about me, some of which are total bullshit &amp; only given to make the other person look good (or me to look bad). This was an Illegally Started Hoax that never should have happened, a...",163446,33242,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1119207303700471809,2019-04-19 11:53:09,"Statements are made about me by certain people in the Crazy Mueller Report, in itself written by 18 Angry Democrat Trump Haters, which are fabricated &amp; totally untrue. Watch out for people that take so-called “notes,” when the notes never existed until needed. Because I never....",112575,26856,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1119066791161077760,2019-04-19 02:34:48,Kimberley Strassel should get the Pulitzer. She is a treasure (and I don’t know her) who correctly called the Russia Hoax right from the start! Others who were soooo wrong will get the Prize. Fake News! https://t.co/TJJPY5MM6X,86729,23377,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1119037461190066176,2019-04-19 00:38:16,"“The Mueller Report is perhaps the single most humiliating thing that has ever happened to the White House Press in the history of this Country. They know they lied...Many reporters lied about Russia Collusion and so much more. Clapper &amp; Brennan, all lies” @TuckerCarlson",119813,31749,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1119034770221088768,2019-04-19 00:27:34,"“If dozens of Federal prosecutors spent two years trying to charge you with a crime, and found they couldn’t, it would mean there wasn’t any evidence you did it - and that’s what happened here - that’s what we just learned from the Mueller Report.”  @TuckerCarlson",112688,27849,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1119024554431713280,2019-04-18 23:46:58,"When there is not an underlying crime with regard to Collusion (in fact, the whole thing was a made up fraud), it is difficult to say that someone is obstructing something. There was no underlying crime.” @marthamaccallum  @FoxNews",91410,21809,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1119019875203153921,2019-04-18 23:28:23,"Anything the Russians did concerning the 2016 Election was done while Obama was President. He was told about it and did nothing! Most importantly, the vote was not affected.",130126,32571,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1118990550235877376,2019-04-18 21:31:51,"“Donald Trump was being framed, he fought back. That is not Obstruction.” @JesseBWatters  I had the right to end the whole Witch Hunt if I wanted. I could have fired everyone, including Mueller, if I wanted. I chose not to. I had the RIGHT to use Executive Privilege. I didn’t!",139066,34893,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1118976983797567488,2019-04-18 20:37:57,"Today, I was thrilled to host the @WWP Soldier Ride once again at the @WhiteHouse. We were all deeply honored to be in the presence of TRUE AMERICAN HEROES....https://t.co/q6D5875xCw",70092,15685,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1118921900858793985,2019-04-18 16:59:04,"As I have been saying all along, NO COLLUSION - NO OBSTRUCTION! https://t.co/BnMB5mvHAM",151753,40362,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1118876219381026818,2019-04-18 13:57:33,https://t.co/222atp7wuB,398741,116227,und,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1118860425599307777,2019-04-18 12:54:47,No Collusion - No Obstruction! https://t.co/diggF8V3hl,142142,36759,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1118854454802096131,2019-04-18 12:31:03,Attorney General William Barr’s Press Conference today at 9:30 AM ET. Watch on @FoxNews @OANN,65656,13606,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1118850873072005120,2019-04-18 12:16:50,RT @DanScavino: Nadler (2019) vs. Nadler (1998) https://t.co/IVg7RW3f0F,0,19756,tl,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1118850495207153665,2019-04-18 12:15:19,"RT @JudicialWatch: On ""Hannity"", @seanhannity discussed some key findings from Judicial Watch in regards to the Clinton cover-up: ""We are f…",0,12510,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1118850414315823104,2019-04-18 12:15:00,RT @JudicialWatch: Judicial Watch announced it received 756 pages of newly uncovered emails that were among the materials former Secretary…,0,17142,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1118850092935667712,2019-04-18 12:13:44,RT @JudicialWatch: JW announced that it uncovered 422 pages of FBI documents showing evidence of “cover up” discussions related to the Clin…,0,11932,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1118849869228204033,2019-04-18 12:12:50,RT @JudicialWatch: JW President @TomFitton appeared on “Fox and Friends First” to discuss AG Bill Barr’s testimony and Spygate: They know i…,0,9149,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1118849614952710146,2019-04-18 12:11:50,"RT @JudicialWatch: JW President @TomFitton discusses Clinton’s memo: ""She signed a memo saying ‘due to recent targeting of personal email a…",0,12362,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1118849526977183744,2019-04-18 12:11:29,RT @JudicialWatch: BREAKING: JW announced today that it filed a FOIA lawsuit against the DOJ for records of communications and payments bet…,0,8274,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1118848431932493824,2019-04-18 12:07:08,PRESIDENTIAL HARASSMENT!,145685,30503,in,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1118845290721812480,2019-04-18 11:54:39,"The Greatest Political Hoax of all time! Crimes were committed by Crooked, Dirty Cops and DNC/The Democrats.",108899,27117,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1118682321236918273,2019-04-18 01:07:04,Nolte: Poll Shows Media Failed to Gaslight Public About Trump Campaign Spying https://t.co/06OZcBE08b via @BreitbartNews,66308,19130,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1118641907305984005,2019-04-17 22:26:28,"RT @Team_Mitch: Today, we’re officially launching our re-election campaign. Check out our first video below and visit our new website here:…",0,7107,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1118588074060021761,2019-04-17 18:52:33,RT @WhiteHouse: LIVE NOW: President Trump at the White House Opportunity Zones Conference https://t.co/whaCFJdEiK,0,8865,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1118548389652774914,2019-04-17 16:14:52,....in my conversation yesterday with President @EmmanuelMacron of France. I also wished both Pope Francis and President Macron a very Happy Easter!,89557,14072,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
1118548388352598016,2019-04-17 16:14:52,Just had a wonderful conversation with @Pontifex Francis offering condolences from the People of the United States for the horrible and destructive fire at Notre Dame Cathedral. I offered the help of our great experts on renovation and construction as I did....,108652,18682,en,25073877,Donald J. Trump,realDonaldTrump,60282020,46,"Washington, DC",True
